flow,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,avgPacketSize,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,label
10.0.2.15:40034<->52.85.47.48:443,0.021522,0,0.021522,0,0.021522,0.021522,0.021522,0.0,0.0,0.0,0.021522,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,92.92816652727441687575504135,46.46408326363720843787752068,139.3922497909116253136325620,8735.247653563795186320973887,Ubuntu18_Firefox
10.0.2.15:39480<->52.85.47.96:443,0.019219,0,0.019219,0,0.019219,0.019219,0.019219,0.0,0.0,0.0,0.019219,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,104.0636869764295748998387013,52.03184348821478744991935064,156.0955304646443623497580519,9781.986575784380040584837921,Ubuntu18_Firefox
10.0.2.15:54588<->52.85.47.104:443,0.020163,0,0.020163,0,0.020163,0.020163,0.020163,0.0,0.0,0.0,0.020163,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,99.19158855329068095025541834,49.59579427664534047512770917,148.7873828299360214253831275,9324.009324009324009324009324,Ubuntu18_Firefox
10.0.2.15:40040<->52.85.47.48:443,0.019694,0,0.019694,0,0.019694,0.019694,0.019694,0.0,0.0,0.0,0.019694,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,101.5537727226566466944246979,50.77688636132832334721234894,152.3306590839849700416370468,9546.054635929724789275921600,Ubuntu18_Firefox
10.0.2.15:39486<->52.85.47.96:443,0.021208,0,0.021208,0,0.021208,0.021208,0.021208,0.0,0.0,0.0,0.021208,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,94.30403621274990569596378725,47.15201810637495284798189363,141.4560543191248585439456809,8864.579403998491135420596002,Ubuntu18_Firefox
10.0.2.15:54594<->52.85.47.104:443,0.020319,0,0.020319,0,0.020319,0.020319,0.020319,0.0,0.0,0.0,0.020319,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,98.43004084846695211378512722,49.21502042423347605689256361,147.6450612727004281706776908,9252.423839755893498695801959,Ubuntu18_Firefox
10.0.2.15:40046<->52.85.47.48:443,0.021282,0,0.021282,0,0.021282,0.021282,0.021282,0.0,0.0,0.0,0.021282,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,93.97613006296400714218588479,46.98806503148200357109294239,140.9641950944460107132788272,8833.756225918616671365473170,Ubuntu18_Firefox
10.0.2.15:39492<->52.85.47.96:443,0.019928,0,0.019928,0,0.019928,0.019928,0.019928,0.0,0.0,0.0,0.019928,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,100.3613006824568446407065436,50.18065034122842232035327178,150.5419510236852669610598153,9433.962264150943396226415094,Ubuntu18_Firefox
10.0.2.15:54600<->52.85.47.104:443,0.020282,0,0.020282,0,0.020282,0.020282,0.020282,0.0,0.0,0.0,0.020282,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,98.60960457548565230253426684,49.30480228774282615126713342,147.9144068632284784538014003,9269.302830095651316438221083,Ubuntu18_Firefox
10.0.2.15:40052<->52.85.47.48:443,0.019727,0,0.019727,0,0.019727,0.019727,0.019727,0.0,0.0,0.0,0.019727,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,101.3838900998631317483651848,50.69194504993156587418259239,152.0758351497946976225477772,9530.085669387134384346327369,Ubuntu18_Firefox
10.0.2.15:39498<->52.85.47.96:443,0.022187,0,0.022187,0,0.022187,0.022187,0.022187,0.0,0.0,0.0,0.022187,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,90.14287645918781268310271781,45.07143822959390634155135890,135.2143146887817190246540767,8473.430387163654392211655474,Ubuntu18_Firefox
10.0.2.15:54606<->52.85.47.104:443,0.021265,0,0.021265,0,0.021265,0.021265,0.021265,0.0,0.0,0.0,0.021265,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,94.05125793557488831413120150,47.02562896778744415706560075,141.0768869033623324711968023,8840.818245944039501528332941,Ubuntu18_Firefox
10.0.2.15:40058<->52.85.47.48:443,0.020315,0,0.020315,0,0.020315,0.020315,0.020315,0.0,0.0,0.0,0.020315,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,98.44942160964804331774550825,49.22471080482402165887275412,147.6741324144720649766182624,9254.245631306916071868077775,Ubuntu18_Firefox
10.0.2.15:39504<->52.85.47.96:443,0.019484,0,0.019484,0,0.019484,0.019484,0.019484,0.0,0.0,0.0,0.019484,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,102.6483268322726339560665161,51.32416341613631697803325806,153.9724902484089509340997742,9648.942722233627591870252515,Ubuntu18_Firefox
10.0.2.15:54612<->52.85.47.104:443,0.075561,0.054977,0.002259,0.002288,0.022845,0.022845,0.0125935,0.010995399999999999,0.009965777375598955,0.010001939002013559,0.075561,7,6,915,4338,54,60,571,2910,130.71428571428572,723.0,194.29077374364633,1162.5377413228355,404.0769230769231,92.64038326649991397678696682,79.40604279985706912296025728,172.0464260663569830997472241,69519.99047127486401715170524,Ubuntu18_Firefox
10.0.2.15:54614<->52.85.47.104:443,0.054628,0.033714,0.005973,0.005821,0.020923,0.020923,0.013657,0.011238,0.006457946577666929,0.0052245207435706485,0.054628,5,4,807,3090,54,60,571,2910,161.4,772.5,229.13707687757565,1425.0,433.0,91.52815406018891410998022992,73.22252324815113128798418393,164.7506773083400453979644139,71337.04327451123965731859120,Ubuntu18_Firefox
10.0.2.15:54616<->52.85.47.104:443,0.048065,0.027715,0.006095,0.005821,0.020328,0.020328,0.01201625,0.009238333333333333,0.006695085430124597,0.004658779811638808,0.048065,5,4,807,3090,54,60,571,2910,161.4,772.5,229.13707687757565,1425.0,433.0,104.0257983980027046707583481,83.22063871840216373660667846,187.2464371164048684073650265,81077.70727140330802038905649,Ubuntu18_Firefox
10.0.2.15:54618<->52.85.47.104:443,0.049020,0.027924,0.006584,0.006894,0.021333,0.021333,0.01634,0.013962,0.008449726445276202,0.009995661458853037,0.049020,4,3,236,180,54,60,74,60,59.0,60.0,10.0,0.0,59.42857142857143,81.59934720522235822113423093,61.19951040391676866585067319,142.7988576091391268869849041,8486.332109343125254997960016,Ubuntu18_Firefox
10.0.2.15:54620<->52.85.47.104:443,0.020285,0,0.020285,0,0.020285,0.020285,0.020285,0.0,0.0,0.0,0.020285,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,98.59502095144195218141483855,49.29751047572097609070741928,147.8925314271629282721222578,9267.931969435543505052994824,Ubuntu18_Firefox
10.0.2.15:54622<->52.85.47.104:443,0.019547,0,0.019547,0,0.019547,0.019547,0.019547,0.0,0.0,0.0,0.019547,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,102.3174911751163861462116949,51.15874558755819307310584744,153.4762367626745792193175423,9617.844170460940297743899320,Ubuntu18_Firefox
10.0.2.15:40074<->52.85.47.48:443,0.019873,0,0.019873,0,0.019873,0.019873,0.019873,0.0,0.0,0.0,0.019873,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,100.6390580184169476173703014,50.31952900920847380868515071,150.9585870276254214260554521,9460.071453731193076032808333,Ubuntu18_Firefox
10.0.2.15:46636<->142.250.74.10:443,0.120251,0.091641,0.000016,0.000001,0.037713,0.037713,0.010020916666666666,0.008331,0.013819109334924811,0.013060982535781907,0.120251,13,12,2199,2636,54,60,725,1127,169.15384615384616,219.66666666666666,237.22171280395273,375.78628678190665,193.4,108.1072090876583146917697150,99.79126992706921356163358309,207.8984790147275282534032981,40207.56584144830396420819785,Ubuntu18_Firefox
10.0.2.15:39522<->52.85.47.96:443,0.066085,0.045155,0.000648,0.005113,0.027404,0.027404,0.013217000000000001,0.015051666666666666,0.010972029506887046,0.011096162865303183,0.066085,6,4,861,4218,54,60,571,2910,143.5,1054.5,209.584111993252,1346.4475481800248,507.9,90.79216161004766588484527502,60.52810774003177725656351668,151.3202693500794431414087917,76855.56480290534917152152531,Ubuntu18_Firefox
10.0.2.15:39524<->52.85.47.96:443,60.673967,60.612327,0.000033,0.000000,58.905903,58.905903,0.6741551888888888,0.6810373820224719,6.207500698938273,6.242386185386808,60.673967,91,90,8045,296109,54,60,571,14334,88.4065934065934,3290.1,72.96132583194377,3380.8248845511057,1680.4088397790056,1.499819518970961631699473351,1.483337985795456558823654962,2.983157504766418190523128313,5012.924241462569935471666127,Ubuntu18_Firefox
10.0.2.15:39526<->52.85.47.96:443,0.019850,0,0.019850,0,0.019850,0.019850,0.01985,0.0,0.0,0.0,0.019850,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,100.7556675062972292191435768,50.37783375314861460957178841,151.1335012594458438287153652,9471.032745591939546599496222,Ubuntu18_Firefox
10.0.2.15:39528<->52.85.47.96:443,0.022083,0,0.022083,0,0.022083,0.022083,0.022083,0.0,0.0,0.0,0.022083,2,1,128,60,54,60,74,60,64.0,60.0,14.142135623730951,0.0,62.666666666666664,90.56740479101571344473124123,45.28370239550785672236562061,135.8511071865235701670968618,8513.336050355477063804736675,Ubuntu18_Firefox
10.0.2.15:54116<->142.250.74.65:443,58.589905,58.560984,0.000035,0.000000,58.344735,58.344735,3.446465,3.6600615,14.146973835816134,14.594479899053523,58.589905,18,17,2312,11284,54,60,571,4434,128.44444444444446,663.7647058823529,139.39669260243133,1219.7838706822083,388.45714285714286,0.3072201601965389771497325350,0.2901523735189534784191918386,0.5973725337154924555689243736,232.0536276684524407404313081,Ubuntu18_Firefox
10.0.2.15:54118<->142.250.74.65:443,0.203717,0.174690,0.000037,0.000000,0.078637,0.078637,0.018519727272727275,0.017469000000000002,0.024029416585056366,0.025086446925248963,0.203717,12,11,1460,8770,54,60,571,4713,121.66666666666667,797.2727272727273,151.47296988591927,1416.3087298261698,444.7826086956522,58.90524600303362016915623144,53.99647550278081848839321215,112.9017215058144386575494436,50216.72221758616119420568730,Ubuntu18_Firefox
10.0.2.15:53648<->142.250.74.33:443,59.629983,59.561765,0.000022,0.000000,58.362924,58.362924,3.5076460588235294,3.7226103125,14.137903282494255,14.572922669323697,59.629983,18,17,2307,12521,54,60,571,4434,128.16666666666666,736.5294117647059,136.11035747423747,1394.8192139864873,423.65714285714284,0.3018615651793829959669785584,0.2850914782249728295243686385,0.5869530434043558254913471969,248.6668493599939480110198925,Ubuntu18_Firefox
10.0.2.15:53650<->142.250.74.33:443,0.208836,0.181409,0.000032,0.000000,0.079675,0.079675,0.017403,0.016491727272727272,0.023355803822215544,0.02425531619703569,0.208836,13,12,1514,8825,54,60,571,2974,116.46153846153847,735.4166666666666,146.23361183657207,976.090761272959,413.56,62.24980367369610603535788849,57.46135723725794403263805091,119.7111609109540500679959394,49507.74770633415694612040070,Ubuntu18_Firefox
10.0.2.15:38138<->142.250.74.163:80,5.114275,5.085365,0.028897,0.041971,5.042890,5.042890,1.7047583333333334,2.5426825,2.8909148114087233,3.536540118882366,5.114275,4,3,236,180,54,60,74,60,59.0,60.0,10.0,0.0,59.42857142857143,0.7821245435570046585293125614,0.5865934076677534938969844211,1.368717951224758152426296982,81.34095252992848448704850639,Ubuntu18_Firefox
10.0.2.15:38140<->142.250.74.163:80,102.254724,102.226564,0.000326,0.000444,10.240078,10.240078,7.865748,8.518880333333334,4.472407506730073,3.971384092702152,102.255129,14,13,1201,1476,54,60,479,756,85.78571428571429,113.53846153846153,113.3002672082045,193.03566828637975,99.14814814814815,0.1369124476875873874258180242,0.1271329871384740026096881654,0.2640454348260613900355061896,26.17961588997653115277963221,Ubuntu18_Firefox
10.0.2.15:38142<->142.250.74.163:80,102.254381,102.226465,0.000432,0.000711,10.240078,10.240078,7.865721615384615,8.518872083333333,4.472450103064847,3.9714028781259385,102.254834,14,13,1201,1476,54,60,479,756,85.78571428571429,113.53846153846153,113.3002672082045,193.03566828637975,99.14814814814815,0.1369128426730417458797106844,0.1271333539106816211740170641,0.2640461965837233670537277485,26.17969141683805383714182158,Ubuntu18_Firefox
10.0.2.15:39826<->142.250.74.65:39826,18.905837,0,0.000045,0,9.600142,9.600142,1.5754864166666664,0.0,2.9090880368618635,0.0,18.905837,13,0,18187,0,1399,0,1399,0,1399.0,0.0,0.0,0.0,1399.0,0.6876183265517416658146370351,0E+6,0.6876183265517416658146370351,961.9780388458865904746772121,Ubuntu18_Firefox
10.0.2.15:43226<->142.250.74.33:43226,18.911954,0,0.000051,0,9.601132,9.601132,1.5759961666666669,0.0,2.909258754128113,0.0,18.911954,13,0,18187,0,1399,0,1399,0,1399.0,0.0,0.0,0.0,1399.0,0.6873959190044561233598601181,0E+6,0.6873959190044561233598601181,961.6668906872341165804443052,Ubuntu18_Firefox
10.0.2.15:37894<->185.28.221.2:443,30.871494,30.680695,0.000031,0.000000,10.048567,10.048567,2.8064994545454542,2.556724583333333,4.644161534437543,4.511024223710346,30.871670,12,13,3486,1649,54,60,2153,688,290.5,126.84615384615384,613.3252881554038,179.4314382309885,205.4,0.3887058911940947801009793121,0.4210980487936026784427275881,0.8098039399876974585437069002,166.3337292734730579848773973,Ubuntu18_Firefox
10.0.2.15:37896<->185.28.221.2:443,30.759611,30.568825,0.000031,0.000000,10.079918,10.079918,2.5633009166666665,2.351448076923077,4.486769938910649,4.362443782537499,30.759910,13,14,4742,1675,54,60,2974,654,364.7692307692308,119.64285714285714,807.2218978123007,164.80459624978587,237.66666666666666,0.4226280245943502435475266345,0.4551378726400694930511825295,0.8777658972344197365987091640,208.6156949093804240649598780,Ubuntu18_Firefox
10.0.2.15:37322<->35.186.220.184:443,68.660802,68.634687,0.000023,0.000000,58.432537,58.432537,2.5429926666666667,2.2140221612903224,11.242691315570976,10.502733627205377,68.661114,28,32,13502,11978,54,60,2771,4375,482.2142857142857,374.3125,769.2912253613642,910.7788739634141,424.6666666666667,0.4077999666594398686860804501,0.4660571047536455642126633716,0.8738570714130854328987438217,371.0979696600902805043332096,Ubuntu18_Firefox
10.0.2.15:58394<->188.114.98.128:80,48.160841,48.156642,0.000230,0.000430,10.240038,10.240038,6.020105125,6.01958025,5.042384863400068,5.043130492725915,48.161242,9,9,928,1473,54,60,476,993,103.11111111111111,163.66666666666666,139.989682159476,311.0,133.38888888888889,0.1868722571564911054411761225,0.1868722571564911054411761225,0.3737445143129822108823522450,49.85336549252612712936265223,Ubuntu18_Firefox
10.0.2.15:41400<->35.186.220.184:41400,18.907137,0,0.000033,0,9.601491,9.601491,1.5755947499999998,0.0,2.9092680865748264,0.0,18.907137,13,0,18187,0,1399,0,1399,0,1399.0,0.0,0.0,0.0,1399.0,0.6875710479064069827176901506,0E+6,0.6875710479064069827176901506,961.9118960210633688220485206,Ubuntu18_Firefox
10.0.2.15:42766<->108.138.7.117:443,61.288445,61.246239,0.000026,0.000000,58.721575,58.721575,3.8305278125,3.8278899375,14.6475374233647,14.648472296465755,61.288445,17,17,5060,10431,54,60,2425,2974,297.6470588235294,613.5882352941177,587.1686236908942,1080.4892444411196,455.61764705882354,0.2773769182755411725652363998,0.2773769182755411725652363998,0.5547538365510823451304727996,252.7556377062593120122398276,Ubuntu18_Firefox
10.0.2.15:39998<->185.28.221.1:443,48.417188,48.219778,0.000034,0.000000,10.240127,10.240127,3.2278125333333336,2.8364575294117644,4.531128711586738,4.379750911375613,48.417400,16,18,5699,7260,54,60,2613,2865,356.1875,403.3333333333333,734.1919112194031,800.6461361263899,381.1470588235294,0.3304597107651381528128317506,0.3717671746107804219144357194,0.7022268853759185747272674700,267.6517119878390826438429160,Ubuntu18_Firefox
10.0.2.15:42770<->108.138.7.117:443,59.123502,59.082027,0.000020,0.000000,58.831193,58.831193,4.547961692307693,4.923502249999999,16.31011511494354,16.976760489269683,59.123502,14,13,1954,6919,54,60,571,2910,139.57142857142858,532.2307692307693,158.8665207920518,943.799162414525,328.6296296296296,0.2367924687546417666531322857,0.2198787209864530690350514082,0.4566711897410948356881836939,150.0756839471383139652316265,Ubuntu18_Firefox
10.0.2.15:39342<->142.250.74.14:443,58.971441,58.904467,0.000021,0.000000,58.771921,58.771921,3.468908294117647,3.6815291875,14.251273258087638,14.690870731420961,58.971441,18,17,2116,27054,54,60,571,5894,117.55555555555556,1591.4117647058824,133.21288677381924,1913.2641629824516,833.4285714285714,0.3052324938100122057387066394,0.2882751330427893054198896039,0.5935076268528015111585962432,494.6462135798920022998929261,Ubuntu18_Firefox
10.0.2.15:49477<->142.250.74.14:49477,18.906366,0,0.000045,0,9.601007,9.601007,1.5755305,0.0,2.9092097670894788,0.0,18.906366,13,0,18187,0,1399,0,1399,0,1399.0,0.0,0.0,0.0,1399.0,0.6875990869953538400769349329,0E+6,0.6875990869953538400769349329,961.9511227065000222676319712,Ubuntu18_Firefox
10.0.2.15:44215<->192.168.0.1:53,0,0,1649099250.887352,0,1649099250.887352,1649099250.887352,0.0,0.0,0.0,0.0,0.007053,1,1,95,206,95,206,95,206,95.0,206.0,0.0,0.0,150.5,141.7836381681553948674322983,141.7836381681553948674322983,283.5672763363107897348645966,42676.87508861477385509712179,Ubuntu18_Firefox
10.0.2.15:57183<->192.168.0.1:53,0,0,1649099250.887643,0,1649099250.887643,1649099250.887643,0.0,0.0,0.0,0.0,0.009062,1,1,95,218,95,218,95,218,95.0,218.0,0.0,0.0,156.5,110.3509159126020745972191569,110.3509159126020745972191569,220.7018318252041491944383138,34539.83668064444934892959612,Ubuntu18_Firefox
10.0.2.15:49138<->192.168.0.1:53,0,0,1649099265.997644,0,1649099265.997644,1649099265.997644,0.0,0.0,0.0,0.0,0.009202,1,1,97,113,97,113,97,113,97.0,113.0,0.0,0.0,105.0,108.6720278200391219300152141,108.6720278200391219300152141,217.3440556400782438600304282,22821.12584220821560530319496,Ubuntu18_Firefox
10.0.2.15:60754<->185.26.182.124:443,91.004076,90.955489,0.000081,0.000000,45.041959,45.041959,6.500291142857143,6.996576076923077,14.084097087913607,14.531378538862349,91.004076,15,14,3220,6687,54,60,1105,2974,214.66666666666666,477.64285714285717,302.1661479259067,896.026408191089,341.62068965517244,0.1648277819995667007266795391,0.1538392631995955873449009031,0.3186670451991622880715804422,108.8632557513138202732809462,Ubuntu18_Opera
10.0.2.15:51118<->239.255.255.250:51118,3.001076,0,1.000132,0,1.000484,1.000484,1.0003586666666666,0.0,0.0001966655367199178,0.0,3.001076,4,0,832,0,208,0,208,0,208.0,0.0,0.0,0.0,208.0,1.332855282571984181673506436,0E+6,1.332855282571984181673506436,277.2338987749727097880893386,Ubuntu18_Opera
10.0.2.15:49188<->185.26.182.118:443,88.216700,88.170567,0.000064,0.000000,46.919431,46.919431,2.756771875,2.8442118387096778,8.938258967525458,9.072209469151412,88.216700,33,32,6272,7465,54,60,571,2974,190.06060606060606,233.28125,178.11845415936332,517.647359999562,211.33846153846153,0.3740788308789605596219309949,0.3627431087311132699364179345,0.7368219396100738295583489294,155.7188151449782184098929114,Ubuntu18_Opera
10.0.2.15:53718<->51.159.98.166:443,88.124946,88.072959,0.000005,0.000000,45.209653,45.209653,0.19241254585152837,0.1265416077586207,2.6868425778289877,2.1807144032910437,88.125163,459,697,30097,4464528,54,60,1747,34806,65.57080610021787,6405.348637015782,122.61001163736833,4686.656658278685,3888.083910034602,5.208501004418000338904337686,7.909205228931037551669549820,13.11770623334903789057388751,51002.74254244499950598672935,Ubuntu18_Opera
108.177.14.139:443<->10.0.2.15:443,0,0,1649099459.988346,0,1649099459.988346,1649099459.988346,0.0,0.0,0.0,0.0,1,1,0,60,0,60,0,60,0,60.0,0.0,0.0,0.0,60.0,1,1,1,60.0,Ubuntu18_Opera
10.0.2.15:50984<->173.194.222.188:5228,87.018506,87.289985,0.000242,0.000249,46.324983,46.324983,7.910773272727273,7.935453181818182,17.596569835136478,17.58467758526665,87.314890,12,12,1424,8000,54,60,571,3794,118.66666666666667,666.6666666666666,151.42614961716086,1289.7671624496159,392.6666666666667,0.1374336038217536550753256403,0.1374336038217536550753256403,0.2748672076435073101506512807,107.9311902013505371191557362,Ubuntu18_Opera
10.0.2.15:5353<->224.0.0.251:5353,86.820217,0,1.000075,0,78.703781,78.703781,12.402888142857142,0.0,29.24020625240175,0.0,86.820217,8,0,1142,0,82,0,186,0,142.75,0.0,50.63807150469186,0.0,142.75,0.09214443681936431925757568655,0E+6,0.09214443681936431925757568655,13.15361835596425657401892925,Ubuntu18_Opera
10.0.2.15:48570<->185.26.182.106:443,84.647591,65.681747,0.000227,0.000000,45.436444,45.436444,7.695235545454546,7.297971888888889,14.675861389534791,15.690449734503817,84.647591,12,10,1826,4443,54,60,615,2974,152.16666666666666,444.3,207.40160134971052,914.6778485711058,284.95454545454544,0.1417642233905983219297995143,0.1181368528254986016081662619,0.2599010762160969235379657762,74.05999303630507334815942961,Ubuntu18_Opera
10.0.2.15:44738<->77.88.55.55:443,86.216120,86.203688,0.000087,0.000000,11.981504,11.981504,0.7306450847457627,0.6530582424242424,2.4840993922513888,2.358688485442647,86.216120,119,133,49565,29684,54,60,6128,8442,416.5126050420168,223.18796992481202,764.1863609953344,825.5305286865984,314.48015873015873,1.380252324043345954329654362,1.542634950401386654839025463,2.922887274444732609168679825,919.1900540177405339047964580,Ubuntu18_Opera
10.0.2.15:32881<->192.168.0.1:53,0,0,1649099461.163871,0,1649099461.163871,1649099461.163871,0.0,0.0,0.0,0.0,0.006582,1,1,95,156,95,156,95,156,95.0,156.0,0.0,0.0,125.5,151.9295047098146460042540261,151.9295047098146460042540261,303.8590094196292920085080523,38134.30568216347614706776056,Ubuntu18_Opera
10.0.2.15:49688<->192.168.0.1:53,0,0,1649099461.164579,0,1649099461.164579,1649099461.164579,0.0,0.0,0.0,0.0,0.006425,1,1,95,179,95,179,95,179,95.0,179.0,0.0,0.0,137.0,155.6420233463035019455252918,155.6420233463035019455252918,311.2840466926070038910505837,42645.91439688715953307392996,Ubuntu18_Opera
10.0.2.15:35284<->82.145.216.19:443,0.283721,0.232890,0.000720,0.000928,0.068549,0.068549,0.0283721,0.02587666666666667,0.02695962431509592,0.027073817716568898,0.283721,11,10,2138,4105,54,60,904,2891,194.36363636363637,410.5,281.12355743596896,893.4156989392515,297.2857142857143,38.77048226955354027371960482,35.24589297232140024883600438,74.01637524187494052255560921,22004.01098262025017534831754,Ubuntu18_Opera
10.0.2.15:60768<->185.26.182.124:443,0.308262,0.262607,0.000018,0.000000,0.065362,0.065362,0.0256885,0.02020053846153846,0.02579742957773471,0.025323824469641838,0.308262,13,14,5498,4526,54,60,2974,2891,422.9230769230769,323.2857142857143,817.1319213707643,766.0620007616805,371.25925925925924,42.17191869254076078141321344,45.41591243812081930306038370,87.58783113066158008447359713,32517.79330569450662099123473,Ubuntu18_Opera
10.0.2.15:49202<->185.26.182.118:443,85.764336,65.274139,0.000104,0.000000,45.003588,45.003588,7.796757818181818,7.2526821111111115,14.741465591934302,15.621158747339562,85.764336,12,10,1737,5243,54,60,571,2974,144.75,524.3,190.22624090086185,976.372885280573,317.27272727272725,0.1399182989069022816197166151,0.1165985824224185680164305126,0.2565168813293208496361471276,81.38581053084816047546849777,Ubuntu18_Opera
10.0.2.15:49204<->185.26.182.118:443,85.762852,65.273970,0.000102,0.000001,45.004184,45.004184,7.146904333333333,6.527397000000001,14.235627055951854,14.9066043872944,85.762852,13,11,1661,10628,54,60,571,5894,127.76923076923077,966.1818181818181,163.37796355187862,1857.8172578691274,512.0416666666666,0.1515807799861879593276585531,0.1282606599883128886618649296,0.2798414399745008479895234827,143.2904773269433717059689200,Ubuntu18_Opera
10.0.2.15:49206<->185.26.182.118:443,85.762535,65.274923,0.000091,0.000094,45.002233,45.002233,5.3601584375,4.6624945,12.598019618795604,12.769585996917675,85.762535,17,15,1877,42966,54,60,571,11734,110.41176470588235,2864.4,145.1193727692522,4024.864111281984,1401.34375,0.1982217526569148171751219807,0.1749015464619836622133429242,0.3731232991188984793884649049,522.8740031996488909755291165,Ubuntu18_Opera
10.0.2.15:49208<->185.26.182.118:443,85.761350,65.272397,0.000060,0.000000,45.004289,45.004289,7.146779166666666,6.5272397,14.235697622166963,14.906678836975548,85.761350,13,11,1661,5675,54,60,571,2974,127.76923076923077,515.9090909090909,163.37796355187862,923.9628190079354,305.6666666666667,0.1515834347290475254878800299,0.1282629063091940600282061791,0.2798463410382415855160862090,85.53969824402251130608368455,Ubuntu18_Opera
10.0.2.15:46468<->87.250.247.183:443,83.404187,60.067467,0.000130,0.000000,46.820056,46.820056,7.582198818181817,6.674163,15.081592005346987,15.668754529575763,83.404187,12,10,1278,5603,54,60,571,2974,106.5,560.3,148.71051806048615,927.1836747196677,312.77272727272725,0.1438776688753047853580780063,0.1198980573960873211317316719,0.2637757262713921064898096783,82.50185329424768567074456346,Ubuntu18_Opera
10.0.2.15:58846<->77.88.21.36:443,0.084848,39.937116,0.000014,0.000001,0.025357,0.025357,0.012121142857142858,5.7053022857142865,0.011076485881189506,15.065976843647972,39.956551,8,8,1062,4824,54,60,571,1514,132.75,603.0,179.9704340797597,690.8925903702915,367.875,0.2002174812335529160161996965,0.2002174812335529160161996965,0.4004349624671058320323993930,147.3100118175865579589189267,Ubuntu18_Opera
10.0.2.15:33352<->185.26.182.94:443,85.088374,65.594479,0.000150,0.000001,46.045953,46.045953,5.318023375,4.685319928571429,12.668885344112795,12.938513597932062,85.088374,17,15,3598,18305,54,60,995,8814,211.64705882352942,1220.3333333333333,296.0042105225175,2397.830020982265,684.46875,0.1997922771447013431000573592,0.1762873033629717733235800228,0.3760795805076731164236373820,257.4147203706113834070915493,Ubuntu18_Opera
10.0.2.15:38588<->74.125.131.104:443,84.367148,84.322767,0.000030,0.000000,45.094049,45.094049,1.0816301025641026,1.0038424642857142,6.272710463353115,6.048334963979188,84.367148,79,85,10549,231797,54,60,907,22742,133.53164556962025,2727.0235294117647,175.09703064177037,4421.424869925096,1477.719512195122,0.9363834368325452935780168840,1.007501166212232277900397913,1.943884603044777571478414797,2872.516207374936983765292149,Ubuntu18_Opera
10.0.2.15:36230<->87.250.250.104:443,0.163351,38.322779,0.000024,0.000000,0.090967,0.090967,0.013612583333333332,2.9479060769230765,0.02585105686412887,10.58139776040021,38.328166,13,14,5700,5831,54,60,2768,2974,438.46153846153845,416.5,753.2688337489053,845.8569391678841,427.0740740740741,0.3391761557284008840913494269,0.3652666292459701828676070752,0.7044427849743710669589565021,300.8492501310915841890269417,Ubuntu18_Opera
10.0.2.15:41860<->5.57.17.220:443,50.264553,36.490380,0.000218,0.000000,30.072966,30.072966,2.393550142857143,1.5204325,7.016510955119605,6.123523067034979,50.264553,22,25,14030,8637,54,60,2974,2866,637.7272727272727,345.48,960.2236932744063,637.3466560671673,482.27659574468083,0.4376841867070816286777682077,0.4973683939853200325883729633,0.9350525806924016612661411711,450.9539754586099671472259984,Ubuntu18_Opera
10.0.2.15:41862<->5.57.17.220:443,50.264439,34.035504,0.000007,0.000000,30.178260,30.178260,1.3962344166666667,0.9198784864864866,5.618476642833126,4.953636793339704,50.264439,37,38,11077,157183,54,60,2763,22973,299.3783783783784,4136.394736842105,654.4448602251186,5374.9571741322125,2243.4666666666667,0.7361068925886151837882841983,0.7560016734693885671339135010,1.492108566058003750922197699,3347.495830998929481735586465,Ubuntu18_Opera
